ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
210350_x_at	0.945	0.7681415	-0.2972917	-5.1839	-0.19448264	ING1	inhibitor of growth family member 1
37586_at	0.864	0.5307264	0.6336977	-5.1839	0.34633728	ZNF142	zinc finger protein 142
207813_s_at	0.905	0.6402551	-0.4717664	-5.1839	-0.2716361	FDXR	ferredoxin reductase
217666_at	0.942	0.7559802	0.3134069	-5.1839	0.19248286		
221308_at	0.958	0.8188658	0.230872	-5.1839	0.14912711	FRS2	fibroblast growth factor receptor substrate 2
217818_s_at	0.964	0.8400295	0.2034837	-5.1839	0.12646789	ARPC4	actin related protein 2/3 complex subunit 4
205509_at	0.964	0.841745	0.2012708	-5.1839	0.12050991	CPB1	carboxypeptidase B1
219698_s_at	0.877	0.5636739	-0.5833839	-5.1839	-0.29601432	METTL4	methyltransferase like 4
206999_at	0.964	0.838428	0.2055505	-5.184	0.13117627	IL12RB2	interleukin 12 receptor subunit beta 2
218677_at	0.88	0.5693635	0.5748493	-5.184	0.26154989	S100A14	S100 calcium binding protein A14
60084_at	0.921	0.6851568	0.4091016	-5.184	0.22505052	CYLD	CYLD lysine 63 deubiquitinase
215733_x_at	0.927	0.7081125	-0.3777053	-5.1841	-0.17909473	CTAG2	cancer/testis antigen 2
202433_at	0.809	0.4131975	-0.8289505	-5.1841	-0.36607305	SLC35B1	solute carrier family 35 member B1
208122_x_at	0.963	0.8369807	0.2074191	-5.1841	0.11641081	KIR2DS3	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 3
217550_at	0.917	0.6742712	0.4241336	-5.1842	0.25354823	ATF6	activating transcription factor 6
203828_s_at	0.964	0.8419117	0.2010559	-5.1842	0.12696499	IL32	interleukin 32
220813_at	0.92	0.6804352	0.4156098	-5.1842	0.22909667	CYSLTR2	cysteinyl leukotriene receptor 2
213468_at	0.964	0.8422163	-0.2006631	-5.1843	-0.12102568	ERCC2	ERCC excision repair 2, TFIIH core complex helicase subunit
218562_s_at	0.881	0.5736927	-0.568384	-5.1843	-0.27026334	TMEM57	transmembrane protein 57
207747_s_at	0.951	0.7925588	-0.2651692	-5.1843	-0.17141324	DOK4	docking protein 4
203068_at	0.744	0.2982596	-1.0571542	-5.1843	-0.46449458	KLHL21	kelch like family member 21
215664_s_at	0.948	0.7778858	-0.2844365	-5.1844	-0.18087819	EPHA5	EPH receptor A5
215209_at	0.965	0.8429175	-0.1997589	-5.1844	-0.14441908	SEC24D	SEC24 homolog D, COPII coat complex component
214386_at	0.877	0.561833	0.5861545	-5.1845	0.29104119		
214606_at	0.961	0.8290932	-0.2176156	-5.1846	-0.14386284	TSPAN2	tetraspanin 2
215150_at	0.949	0.7826696	0.2781433	-5.1846	0.17198339	YOD1	YOD1 deubiquitinase
213533_at	0.902	0.6331369	-0.4818704	-5.1846	-0.27898374	NSG1	neuron specific gene family member 1
207832_at	0.95	0.7865206	0.2730854	-5.1846	0.18284324	BAIAP2	BAI1 associated protein 2
205940_at	0.958	0.8180252	-0.2319635	-5.1846	-0.1514693	MYH3	myosin, heavy chain 3, skeletal muscle, embryonic
219409_at	0.95	0.7836582	0.2768443	-5.1847	0.15883661	SNIP1	Smad nuclear interacting protein 1
48030_i_at	0.754	0.3142467	-1.0222241	-5.1847	-0.31751031	FAXDC2	fatty acid hydroxylase domain containing 2
205260_s_at	0.845	0.4794983	0.7153793	-5.1848	0.38482584	ACYP1	acylphosphatase 1
211584_s_at	0.902	0.6324475	0.4828517	-5.1848	0.28312426	NPAT	nuclear protein, coactivator of histone transcription
214943_s_at	0.963	0.8337021	0.2116548	-5.1848	0.14675228	ARID4B///RBM34	AT-rich interaction domain 4B///RNA binding motif protein 34
218318_s_at	0.822	0.43527	-0.7900026	-5.1848	-0.35989315	NLK	nemo like kinase
208979_at	0.743	0.2968543	-1.0602863	-5.1848	-0.32063246	NCOA6	nuclear receptor coactivator 6
216820_at	0.963	0.8355806	0.2092274	-5.1849	0.12502946		
214818_at	0.965	0.8438253	0.1985888	-5.1849	0.10407614	CCDC57	coiled-coil domain containing 57
213568_at	0.955	0.8047272	-0.2492676	-5.185	-0.15290414	OSR2	odd-skipped related transciption factor 2
216740_at	0.946	0.7700896	-0.2947177	-5.185	-0.22144616		
211523_at	0.961	0.8287426	0.2180694	-5.185	0.13935777	GNRHR	gonadotropin releasing hormone receptor
201860_s_at	0.766	0.3341699	-0.9803647	-5.185	-0.4321645	PLAT	plasminogen activator, tissue type
217505_at	0.953	0.7983099	0.2576454	-5.185	0.18572643	PHOSPHO2-KLHL23///KLHL23	PHOSPHO2-KLHL23 readthrough///kelch like family member 23
211351_at	0.926	0.7027167	0.3850497	-5.1851	0.23743757	KIF25-AS1	KIF25 antisense RNA 1
210888_s_at	0.951	0.7904093	0.2679854	-5.1851	0.15937682	ITIH1	inter-alpha-trypsin inhibitor heavy chain 1
210081_at	0.956	0.8103351	-0.2419612	-5.1851	-0.15132581	AGER	advanced glycosylation end-product specific receptor
209924_at	0.962	0.8306689	0.2155769	-5.1851	0.14214961	CCL18	C-C motif chemokine ligand 18
205675_at	0.964	0.8399465	0.2035909	-5.1852	0.10836584	MTTP	microsomal triglyceride transfer protein
214702_at	0.958	0.8214657	0.2274983	-5.1852	0.17886582	FN1	fibronectin 1
208447_s_at	0.927	0.7127692	-0.3713838	-5.1852	-0.22657828	PRPS1	phosphoribosyl pyrophosphate synthetase 1
217375_at	0.966	0.8475845	-0.1937457	-5.1853	-0.12288572		
203886_s_at	0.962	0.8308171	0.2153851	-5.1853	0.13186031	FBLN2	fibulin 2
219328_at	0.937	0.7385123	-0.3367025	-5.1853	-0.1864299	DDX31	DEAD-box helicase 31
211227_s_at	0.962	0.8331274	0.2123976	-5.1853	0.14426333	PCDH11Y///PCDH11X	protocadherin 11 Y-linked///protocadherin 11 X-linked
211492_s_at	0.942	0.7562569	-0.3130394	-5.1853	-0.18053923	ADRA1A	adrenoceptor alpha 1A
206945_at	0.958	0.8200993	0.2292711	-5.1853	0.16308189	LCT	lactase
221862_at	0.958	0.8217627	-0.2271131	-5.1854	-0.13216498	MIER2	MIER family member 2
201974_s_at	0.861	0.5234486	-0.6450307	-5.1854	-0.30307945	CCZ1	CCZ1 homolog, vacuolar protein trafficking and biogenesis associated
216029_at	0.946	0.7719887	0.2922104	-5.1855	0.1921066		
214190_x_at	0.957	0.8146774	-0.2363129	-5.1855	-0.13438191	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2
222341_x_at	0.966	0.8462705	0.195438	-5.1855	0.14329916		
222028_at	0.85	0.4951702	-0.6898981	-5.1855	-0.32024172	ZNF45	zinc finger protein 45
205082_s_at	0.966	0.8486828	0.1923316	-5.1855	0.10995034	AOX1	aldehyde oxidase 1
206682_at	0.927	0.7115349	-0.3730579	-5.1856	-0.21759769	CLEC10A	C-type lectin domain family 10 member A
216544_at	0.966	0.8470945	0.1943768	-5.1856	0.14185252	LOC100652931///RBMY2FP	RNA binding motif protein, Y-linked, family 1, member A1 pseudogene///RNA binding motif protein, Y-linked, family 2, member F pseudogene
215866_at	0.936	0.7351688	-0.3411826	-5.1856	-0.20921884		
217236_x_at	0.942	0.7546048	-0.3152347	-5.1856	-0.19402702	IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH	immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 4 (G4m marker)///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 2 (A2m marker)///immunoglobulin heavy constant alpha 1///immunoglobulin heavy locus
217021_at	0.95	0.7839207	-0.2764993	-5.1856	-0.17622589	CYB5A	cytochrome b5 type A
208564_at	0.955	0.8094808	0.2430734	-5.1856	0.15611343	KCNA2	potassium voltage-gated channel subfamily A member 2
210319_x_at	0.856	0.5130083	0.6614373	-5.1856	0.25030603	MSX2	msh homeobox 2
206886_x_at	0.964	0.8402218	-0.2032357	-5.1857	-0.13856497	GH1	growth hormone 1
216234_s_at	0.954	0.8026028	-0.252039	-5.1857	-0.13505614	PRKACA	protein kinase cAMP-activated catalytic subunit alpha
201263_at	0.758	0.3199996	1.0099554	-5.1857	0.33406126	TARS	threonyl-tRNA synthetase
216810_at	0.94	0.7502814	0.3209871	-5.1857	0.27504121	KRTAP4-7	keratin associated protein 4-7
204596_s_at	0.929	0.716774	0.3659593	-5.1857	0.2385602	STC1	stanniocalcin 1
206457_s_at	0.954	0.8025309	-0.2521328	-5.1858	-0.16337313	DIO1	deiodinase, iodothyronine type I
210143_at	0.961	0.828515	-0.218364	-5.1858	-0.14142534	ANXA10	annexin A10
200952_s_at	0.963	0.8347982	0.2102382	-5.1858	0.12410876	CCND2	cyclin D2
216585_at	0.927	0.7068305	-0.3794483	-5.1858	-0.23767352		
216553_x_at	0.927	0.7055171	-0.3812353	-5.1858	-0.20649982		
202522_at	0.705	0.2470151	-1.1789194	-5.1859	-0.44559618	PITPNB	phosphatidylinositol transfer protein beta
216992_s_at	0.959	0.8234325	0.2249479	-5.186	0.15210766	GRM8	glutamate metabotropic receptor 8
216393_at	0.963	0.8373429	-0.2069515	-5.186	-0.1289544	C10orf12	chromosome 10 open reading frame 12
217528_at	0.967	0.8529561	0.1868335	-5.186	0.13507576	CLCA2	chloride channel accessory 2
206928_at	0.966	0.8505394	0.1899422	-5.186	0.13035817	ZNF124	zinc finger protein 124
206203_at	0.944	0.7642521	-0.3024368	-5.1861	-0.16816794	RCVRN	recoverin
203237_s_at	0.958	0.8187211	0.2310599	-5.1861	0.11000655	NOTCH3	notch 3
220090_at	0.964	0.8422401	-0.2006324	-5.1861	-0.12677938	CRNN	cornulin
207476_at	0.955	0.8064531	0.2470176	-5.1861	0.14589453	LOC100507630	uncharacterized LOC100507630
202638_s_at	0.91	0.6520925	-0.4550715	-5.1861	-0.21429388	ICAM1	intercellular adhesion molecule 1
205495_s_at	0.967	0.8529767	0.1868071	-5.1862	0.13044473	GNLY	granulysin
206266_at	0.954	0.8019845	-0.252846	-5.1862	-0.14210273	GPLD1	glycosylphosphatidylinositol specific phospholipase D1
201741_x_at	0.967	0.8521056	-0.1879273	-5.1862	-0.13041045	SRSF1	serine and arginine rich splicing factor 1
217099_s_at	0.966	0.8486471	0.1923776	-5.1863	0.12086703	GEMIN4	gem nuclear organelle associated protein 4
204125_at	0.765	0.3317401	-0.9853773	-5.1863	-0.34055465	NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1
220414_at	0.927	0.7095586	-0.3757406	-5.1863	-0.24772109	CALML5	calmodulin like 5
215857_at	0.95	0.785847	0.2739696	-5.1864	0.12974171	NCLN	nicalin
219836_at	0.964	0.8414024	0.2017127	-5.1864	0.12253556	ZBED2	zinc finger BED-type containing 2
207082_at	0.964	0.8393393	0.2043743	-5.1864	0.13562171	CSF1	colony stimulating factor 1
219355_at	0.849	0.4926303	0.6939966	-5.1864	0.42383545	CXorf57	chromosome X open reading frame 57
220906_at	0.915	0.6682717	0.4324603	-5.1864	0.28019348		
220578_at	0.967	0.855235	0.1839038	-5.1864	0.12862131	ADAMTSL4	ADAMTS like 4
204006_s_at	0.966	0.850334	0.1902065	-5.1865	0.13288715	FCGR3B///FCGR3A	Fc fragment of IgG receptor IIIb///Fc fragment of IgG receptor IIIa
206511_s_at	0.967	0.8552728	-0.1838552	-5.1865	-0.11258207	SIX2	SIX homeobox 2
204103_at	0.935	0.7289231	-0.3495703	-5.1865	-0.20719025	CCL4	C-C motif chemokine ligand 4
207395_at	0.945	0.7657102	0.300507	-5.1865	0.17929655	BTN1A1	butyrophilin subfamily 1 member A1
214708_at	0.959	0.8247832	-0.2231973	-5.1865	-0.16258063	SNTB1	syntrophin beta 1
218430_s_at	0.958	0.8214733	-0.2274885	-5.1866	-0.14865635	RFX7	regulatory factor X7
215871_at	0.966	0.848907	-0.192043	-5.1866	-0.13554284	PLA2G5	phospholipase A2 group V
201499_s_at	0.744	0.2983054	-1.0570523	-5.1866	-0.31693844	USP7	ubiquitin specific peptidase 7
222178_s_at	0.968	0.855838	0.1831289	-5.1866	0.12030581		
209754_s_at	0.968	0.8563726	-0.182442	-5.1867	-0.11798637	TMPO	thymopoietin
208262_x_at	0.954	0.8020138	0.2528078	-5.1867	0.23899923	MEFV	Mediterranean fever
217324_at	0.936	0.7351648	0.3411879	-5.1867	0.18170402		
209694_at	0.754	0.3134375	-1.0239621	-5.1867	-0.53631428	PTS	6-pyruvoyltetrahydropterin synthase
208175_s_at	0.945	0.7691629	0.2959418	-5.1867	0.25185161	DMP1	dentin matrix acidic phosphoprotein 1
201149_s_at	0.868	0.541294	-0.6173876	-5.1867	-0.28228279	TIMP3	TIMP metallopeptidase inhibitor 3
211894_x_at	0.924	0.6970166	-0.3928314	-5.1868	-0.24561369	SEZ6L	seizure related 6 homolog like
204383_at	0.849	0.4899806	-0.6982849	-5.1868	-0.40013992	TSSK2///DGCR14	testis specific serine kinase 2///DiGeorge syndrome critical region gene 14
212283_at	0.951	0.7903535	-0.2680585	-5.1869	-0.17238445	AGRN	agrin
207704_s_at	0.957	0.8157928	-0.2348633	-5.1869	-0.14706345	GAS7	growth arrest specific 7
201156_s_at	0.865	0.5324128	-0.6310835	-5.1869	-0.28230819	RAB5C	RAB5C, member RAS oncogene family
210118_s_at	0.958	0.8191187	-0.2305438	-5.1869	-0.11926936	IL1A	interleukin 1 alpha
217387_at	0.924	0.6973578	0.3923649	-5.1869	0.26885746	CAPN6	calpain 6
203056_s_at	0.968	0.8562366	0.1826166	-5.1869	0.10534228	PRDM2	PR/SET domain 2
219026_s_at	0.968	0.8558163	0.1831568	-5.1869	0.11915493	RASAL2	RAS protein activator like 2
207106_s_at	0.967	0.8547658	-0.1845068	-5.187	-0.0979474	LTK	leukocyte receptor tyrosine kinase
217001_x_at	0.968	0.8570192	-0.1816112	-5.187	-0.1018357	HLA-DOA	major histocompatibility complex, class II, DO alpha
217540_at	0.936	0.7350448	0.3413489	-5.187	0.16647021	NXPE3	neurexophilin and PC-esterase domain family member 3
200700_s_at	0.801	0.395991	-0.8602149	-5.1871	-0.30718594	KDELR2	KDEL endoplasmic reticulum protein retention receptor 2
206934_at	0.952	0.7929604	-0.2646434	-5.1871	-0.14214468	SIRPB1	signal regulatory protein beta 1
205175_s_at	0.968	0.8586078	-0.1795708	-5.1871	-0.10475896	KHK	ketohexokinase
205155_s_at	0.946	0.7715012	-0.2928538	-5.1871	-0.17700535	SPTBN2	spectrin beta, non-erythrocytic 2
205869_at	0.966	0.8483082	-0.1928139	-5.1871	-0.12517322	PRSS2///PRSS1	protease, serine 2///protease, serine 1
215747_s_at	0.92	0.6818087	0.4137147	-5.1872	0.20901144	RCC1	regulator of chromosome condensation 1
216294_s_at	0.91	0.6515331	-0.4558574	-5.1873	-0.27880647	KIAA1109	KIAA1109
220327_at	0.962	0.8310765	0.2150495	-5.1873	0.12328218	VGLL3	vestigial like family member 3
220888_s_at	0.966	0.8487543	0.1922396	-5.1873	0.12380005	CASS4	Cas scaffolding protein family member 4
202601_s_at	0.964	0.8417148	0.2013098	-5.1873	0.1287633	HTATSF1	HIV-1 Tat specific factor 1
208408_at	0.968	0.8559156	0.1830292	-5.1873	0.0988724	PTN	pleiotrophin
204562_at	0.915	0.666672	-0.4346856	-5.1874	-0.21946973	IRF4	interferon regulatory factor 4
216416_at	0.944	0.7634805	-0.3034585	-5.1874	-0.17519136		
206060_s_at	0.963	0.83576	0.2089957	-5.1874	0.15862813	PTPN22	protein tyrosine phosphatase, non-receptor type 22
205037_at	0.9	0.6278256	-0.4894426	-5.1874	-0.30165188	IFT27	intraflagellar transport 27
222278_at	0.966	0.848619	0.1924138	-5.1874	0.14203203	LOC101929726	uncharacterized LOC101929726
205212_s_at	0.916	0.669413	0.4308739	-5.1874	0.22929775	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1
203680_at	0.792	0.380205	0.8896627	-5.1875	0.26777873	PRKAR2B	protein kinase cAMP-dependent type II regulatory subunit beta
201039_s_at	0.84	0.4703311	-0.7305047	-5.1875	-0.39726493	RAD23A	RAD23 homolog A, nucleotide excision repair protein
210140_at	0.957	0.8175349	0.2326001	-5.1875	0.15636735	CST7	cystatin F
215589_at	0.968	0.8580548	0.1802811	-5.1876	0.10574144		
213432_at	0.938	0.7431281	0.3305291	-5.1876	0.15324165	MUC5B	mucin 5B, oligomeric mucus/gel-forming
208551_at	0.966	0.8492045	0.1916601	-5.1876	0.13182379	HIST1H4G	histone cluster 1, H4g
210680_s_at	0.968	0.8557802	-0.1832032	-5.1876	-0.11218477	MASP1	mannan binding lectin serine peptidase 1
214040_s_at	0.97	0.8609353	-0.1765827	-5.1876	-0.11099076	GSN	gelsolin
210756_s_at	0.968	0.8576021	-0.1808625	-5.1876	-0.11130315	NOTCH2	notch 2
220646_s_at	0.97	0.8630129	0.1739168	-5.1877	0.11353474	KLRF1	killer cell lectin like receptor F1
206379_at	0.95	0.7847027	0.2754721	-5.1877	0.15607312	EYA3	EYA transcriptional coactivator and phosphatase 3
214564_s_at	0.964	0.8395363	0.2041201	-5.1877	0.14160189	PCDHGC3	protocadherin gamma subfamily C, 3
206962_x_at	0.924	0.6978178	0.3917362	-5.1878	0.20221753		
207143_at	0.966	0.8507403	0.1896836	-5.1878	0.13624659	CDK6	cyclin dependent kinase 6
213728_at	0.933	0.7250641	0.3547654	-5.1878	0.2020674	LAMP1	lysosomal associated membrane protein 1
217067_s_at	0.966	0.8506764	0.189766	-5.1878	0.11322968	DMP1	dentin matrix acidic phosphoprotein 1
218426_s_at	0.867	0.5390095	-0.6208991	-5.1878	-0.30263398	RNF216	ring finger protein 216
215754_at	0.796	0.3891325	-0.8729154	-5.1879	-0.38949282	SCARB2	scavenger receptor class B member 2
216675_at	0.963	0.8354108	0.2094468	-5.1879	0.13334689		
219042_at	0.942	0.7566119	0.3125678	-5.1879	0.23047429	LZTS1	leucine zipper tumor suppressor 1
208098_at	0.967	0.8545217	0.1848206	-5.1879	0.12776591	OR12D3///OR5V1	olfactory receptor family 12 subfamily D member 3///olfactory receptor family 5 subfamily V member 1
205778_at	0.97	0.8636416	0.1731103	-5.1879	0.10141618	KLK7	kallikrein related peptidase 7
204794_at	0.969	0.860692	-0.176895	-5.1879	-0.09772295	DUSP2	dual specificity phosphatase 2
220117_at	0.927	0.7092354	0.3761795	-5.188	0.21590622	ZNF385D	zinc finger protein 385D
220601_at	0.957	0.815487	0.2352607	-5.188	0.17596329	C16orf70	chromosome 16 open reading frame 70
213745_at	0.968	0.8556612	0.1833561	-5.188	0.10780899	ATRNL1	attractin like 1
206885_x_at	0.912	0.658423	0.4461965	-5.188	0.23073457	GH1	growth hormone 1
215200_x_at	0.867	0.5388648	0.6211218	-5.188	0.35388327		
214852_x_at	0.962	0.8318682	0.2140257	-5.188	0.15158584	VPS13A	vacuolar protein sorting 13 homolog A
221309_at	0.923	0.692716	0.3987188	-5.188	0.20692183	RBM17	RNA binding motif protein 17
206354_at	0.942	0.7530717	0.3172733	-5.1881	0.21411963	SLCO1B3	solute carrier organic anion transporter family member 1B3
201538_s_at	0.97	0.8632936	0.1735567	-5.1881	0.12392596	DUSP3	dual specificity phosphatase 3
203902_at	0.953	0.7978944	0.2581885	-5.1881	0.1885064	HEPH	hephaestin
207899_at	0.967	0.8523387	0.1876275	-5.1881	0.10634969	GIP	gastric inhibitory polypeptide
210304_at	0.958	0.818048	-0.2319338	-5.1881	-0.13939482	PDE6B	phosphodiesterase 6B
212314_at	0.898	0.6193609	0.5015703	-5.1881	0.24466255	SEL1L3	SEL1L family member 3
217403_s_at	0.955	0.8071331	0.2461314	-5.1881	0.16505437	ZNF227	zinc finger protein 227
215734_at	0.963	0.8369941	0.2074018	-5.1882	0.12602151	IZUMO4	IZUMO family member 4
211272_s_at	0.97	0.8615715	-0.1757662	-5.1882	-0.09977342	DGKA	diacylglycerol kinase alpha
202627_s_at	0.954	0.8013405	0.2536867	-5.1883	0.1463448	SERPINE1	serpin family E member 1
218591_s_at	0.963	0.8363547	0.2082275	-5.1883	0.13897479	NOL10	nucleolar protein 10
207272_at	0.925	0.7024962	0.3853502	-5.1884	0.25195409	ZNF80	zinc finger protein 80
205019_s_at	0.951	0.7914786	0.2665841	-5.1884	0.13762222	VIPR1	vasoactive intestinal peptide receptor 1
207703_at	0.964	0.8412205	0.2019473	-5.1884	0.15473603	NLGN4Y	neuroligin 4, Y-linked
204654_s_at	0.971	0.8655405	-0.1706752	-5.1884	-0.1065079	TFAP2A	transcription factor AP-2 alpha
211919_s_at	0.842	0.4742146	-0.7240766	-5.1884	-0.38020998	CXCR4	C-X-C motif chemokine receptor 4
210503_at	0.971	0.8658035	0.170338	-5.1884	0.11497059	MAGEA11	MAGE family member A11
207949_s_at	0.955	0.8079972	-0.2450056	-5.1884	-0.13520825	ICA1	islet cell autoantigen 1
221678_at	0.968	0.85734	-0.1811992	-5.1885	-0.10645609	ABHD6	abhydrolase domain containing 6
219060_at	0.813	0.4219962	-0.8132756	-5.1885	-0.3787037	WDYHV1	WDYHV motif containing 1
204340_at	0.84	0.4698239	-0.7313465	-5.1885	-0.29987363	TMEM187	transmembrane protein 187
214108_at	0.91	0.6527268	-0.4541806	-5.1885	-0.22999949	MAX	MYC associated factor X
212131_at	0.732	0.2822403	-1.0934934	-5.1885	-0.515344	LSM14A	LSM14A, mRNA processing body assembly factor
205501_at	0.905	0.6391025	0.4733991	-5.1885	0.21205545	PDE10A	phosphodiesterase 10A
206021_at	0.966	0.8453757	-0.1965907	-5.1885	-0.13458667	SCAND2P	SCAN domain containing 2 pseudogene
216353_s_at	0.955	0.8046428	-0.2493776	-5.1886	-0.1635582		
206387_at	0.964	0.8406072	-0.2027384	-5.1886	-0.10738666	CDX2	caudal type homeobox 2
206639_x_at	0.957	0.817085	-0.2331845	-5.1886	-0.1844078	HTN1	histatin 1
204061_at	0.769	0.3382756	-0.9719502	-5.1886	-0.33959444	PRKX	protein kinase, X-linked
210353_s_at	0.971	0.8687527	-0.1665582	-5.1886	-0.11239847	SLC6A2	solute carrier family 6 member 2
205857_at	0.927	0.7060052	0.3805711	-5.1887	0.21432204	SLC18A2	solute carrier family 18 member A2
215756_at	0.949	0.7812721	-0.2799806	-5.1887	-0.18871316	LINC01136	long intergenic non-protein coding RNA 1136
211515_s_at	0.901	0.6284955	0.4884859	-5.1887	0.24634968	DSTYK	dual serine/threonine and tyrosine protein kinase
220475_at	0.971	0.8692749	-0.1658893	-5.1887	-0.13376564	SLC28A3	solute carrier family 28 member 3
218537_at	0.936	0.7332549	-0.3437501	-5.1887	-0.20690225	HCFC1R1	host cell factor C1 regulator 1
217252_at	0.962	0.8312458	-0.2148306	-5.1888	-0.12220451		
206967_at	0.87	0.5465419	-0.6093499	-5.1888	-0.29051484	CCNT1	cyclin T1
206061_s_at	0.827	0.4464215	-0.7707802	-5.1889	-0.30645941	DICER1	dicer 1, ribonuclease III
205274_at	0.955	0.8082346	-0.2446963	-5.1889	-0.16633194	GTPBP1	GTP binding protein 1
220174_at	0.94	0.7502036	-0.3210908	-5.1889	-0.17434314	LRRC8E	leucine rich repeat containing 8 family member E
207263_x_at	0.885	0.5877157	0.5476052	-5.189	0.28622668	VEZT	vezatin, adherens junctions transmembrane protein
217103_at	0.913	0.660731	0.4429698	-5.189	0.27425193	LDLR	low density lipoprotein receptor
215966_x_at	0.971	0.8682839	0.1671589	-5.189	0.10850925	GK3P	glycerol kinase 3 pseudogene
211108_s_at	0.94	0.7491507	0.3224934	-5.189	0.17180889	JAK3	Janus kinase 3
206644_at	0.97	0.8639938	-0.1726586	-5.1891	-0.11660099	NR0B1	nuclear receptor subfamily 0 group B member 1
