ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
NM_005532.1_PROBE1	6.84e-01	5.96e-01	0.5352794	-6.918449	0.34012143	IFI27	interferon alpha inducible protein 27
NM_002296.1_PROBE1	9.12e-01	8.78e-01	-0.154584	-6.918602	-0.02811174	LBR	lamin B receptor
NM_024970.1_PROBE1	7.43e-01	6.64e-01	-0.4382675	-6.918771	-0.07820495		
AK023814_PROBE1	8.08e-01	7.44e-01	-0.3290962	-6.918909	-0.06186953	ARHGEF37	Rho guanine nucleotide exchange factor 37
1041587.1_PROBE1	7.40e-01	6.60e-01	-0.4439916	-6.919075	-0.05018853	TRAF4	TNF receptor associated factor 4
101674.1_PROBE1	7.09e-01	6.24e-01	0.4948689	-6.919431	0.20885723		
977658CB1_PROBE1	6.90e-01	6.03e-01	-0.5253058	-6.919534	-0.09776665	MCOLN1	mucolipin 1
NM_016936.1_PROBE1	7.56e-01	6.81e-01	0.4151723	-6.919946	0.07556661		
NM_025138.1_PROBE1	9.81e-01	9.73e-01	0.0342313	-6.920271	0.00521586	PROSER1	proline and serine rich 1
AL161961_PROBE1	9.84e-01	9.78e-01	-0.0278211	-6.920338	-0.00609547	RNF213	ring finger protein 213
NM_013339.1_PROBE1	9.45e-01	9.23e-01	0.0969989	-6.920351	0.01460206	ALG6	ALG6, alpha-1,3-glucosyltransferase
3750718CB1_PROBE1	7.24e-01	6.43e-01	0.4690479	-6.920619	0.10205975	AES	amino-terminal enhancer of split
333017.13_PROBE1	9.87e-01	9.83e-01	0.0220169	-6.920826	0.00980442	WARS2	tryptophanyl tRNA synthetase 2, mitochondrial
334006.1_PROBE1	6.83e-01	5.95e-01	-0.5377601	-6.920895	-0.07670998	T	T brachyury transcription factor
NM_014515.1_PROBE1	7.38e-01	6.58e-01	0.4473649	-6.920913	0.06443994	CNOT2	CCR4-NOT transcription complex subunit 2
NM_018489.1_PROBE1	8.61e-01	8.11e-01	-0.2410486	-6.921233	-0.04135114	ASH1L	ASH1 like histone lysine methyltransferase
NM_022765.1_PROBE1	9.94e-01	9.92e-01	-0.010658	-6.921329	-0.00198625	MICAL1	microtubule associated monooxygenase, calponin and LIM domain containing 1
1500173.1_PROBE1	7.15e-01	6.31e-01	-0.4849425	-6.921434	-0.12530552		
NM_017931.1_PROBE1	9.76e-01	9.67e-01	-0.0413513	-6.921494	-0.01192801	TTC38	tetratricopeptide repeat domain 38
NM_016472.1_PROBE1	7.11e-01	6.27e-01	0.4916461	-6.92158	0.08546722	GSKIP	GSK3B interacting protein
AK024496_PROBE1	9.15e-01	8.81e-01	0.1504032	-6.921734	0.03570488	KLHDC4	kelch domain containing 4
AB028962_PROBE1	6.84e-01	5.96e-01	0.5355961	-6.921851	0.1092322	RAP1GAP2	RAP1 GTPase activating protein 2
332113.1_PROBE1	6.96e-01	6.10e-01	-0.5158103	-6.921981	-0.18304966	C10orf2	chromosome 10 open reading frame 2
NM_015953.1_PROBE1	7.11e-01	6.27e-01	0.4912334	-6.922148	0.08419369	NOSIP	nitric oxide synthase interacting protein
NM_032377.1_PROBE1	7.99e-01	7.33e-01	-0.3445535	-6.922163	-0.10950391	ELOF1	elongation factor 1 homolog
2134658CB1_PROBE1	7.51e-01	6.74e-01	0.4246988	-6.922189	0.09320305	ELL	elongation factor for RNA polymerase II
117799.1_PROBE1	9.28e-01	9.01e-01	-0.1257998	-6.92222	-0.04220751	C2orf82	chromosome 2 open reading frame 82
099243CB1_PROBE1	8.68e-01	8.21e-01	0.2282118	-6.922662	0.0776942	TAX1BP3	Tax1 binding protein 3
1101416.4_PROBE1	6.90e-01	6.03e-01	-0.5259768	-6.923035	-0.17471735	RPS12	ribosomal protein S12
NM_005601.1_PROBE1	7.08e-01	6.23e-01	-0.496583	-6.923355	-0.13125241	NKG7	natural killer cell granule protein 7
AF135187_PROBE1	9.70e-01	9.60e-01	-0.0510156	-6.923519	-0.0212325	MX1	MX dynamin like GTPase 1
NM_014745.1_PROBE1	6.90e-01	6.03e-01	0.5259766	-6.92374	0.09505992	PIEZO1	piezo type mechanosensitive ion channel component 1
106616.1_PROBE1	7.45e-01	6.67e-01	-0.4350946	-6.92391	-0.08016137		
1096414.1_PROBE1	7.29e-01	6.47e-01	-0.4625382	-6.923918	-0.07290306		
NM_001787.1_PROBE1	7.66e-01	6.93e-01	-0.3986509	-6.924535	-0.17139057	CDK11B	cyclin dependent kinase 11B
NM_031304.1_PROBE1	8.45e-01	7.91e-01	0.2679629	-6.924631	0.05777724	DOHH	deoxyhypusine hydroxylase/monooxygenase
NM_005732.1_PROBE1	8.73e-01	8.26e-01	0.2215079	-6.924664	0.08362344	RAD50	RAD50 double strand break repair protein
1872064CB1_PROBE1	7.10e-01	6.25e-01	0.4935363	-6.924891	0.17574636	GZMB	granzyme B
NM_003367.1_PROBE1	7.74e-01	7.03e-01	0.3851998	-6.925002	0.09791286	USF2	upstream transcription factor 2, c-fos interacting
NM_000861.2_PROBE1	6.88e-01	6.01e-01	0.5285614	-6.925218	0.05688015	HRH1	histamine receptor H1
2307442CB1_PROBE1	7.02e-01	6.16e-01	0.5068205	-6.925227	0.07236526	VCP	valosin containing protein
NM_024747.1_PROBE1	7.47e-01	6.70e-01	-0.4308062	-6.925328	-0.05954152	HPS6	HPS6, biogenesis of lysosomal organelles complex 2 subunit 3
1452517.16_PROBE1	8.74e-01	8.28e-01	0.2192258	-6.925429	0.0500414	TSC22D3	TSC22 domain family member 3
399474.1_PROBE1	7.62e-01	6.87e-01	-0.4065812	-6.925718	-0.09657893	EBF1	early B-cell factor 1
1453381.1_PROBE1	7.20e-01	6.37e-01	0.4762913	-6.926033	0.20184361	RNASEH2B	ribonuclease H2 subunit B
237489.1_PROBE1	8.26e-01	7.68e-01	0.2981393	-6.926217	0.12513151	SLC26A9	solute carrier family 26 member 9
3272571CB1_PROBE1	9.18e-01	8.85e-01	0.145266	-6.92623	0.03332889	ARHGAP1	Rho GTPase activating protein 1
NM_003056.1_PROBE1	7.60e-01	6.85e-01	-0.4097176	-6.926335	-0.11785175		
1352360.1_PROBE1	9.57e-01	9.40e-01	-0.0762177	-6.926946	-0.03114399	DNAH2	dynein axonemal heavy chain 2
4936875CB1_PROBE1	7.45e-01	6.67e-01	0.4346013	-6.927242	0.05654349	SNRNP200	small nuclear ribonucleoprotein U5 subunit 200
NM_024929.1_PROBE1	8.56e-01	8.05e-01	-0.2487791	-6.927283	-0.03771786		
NM_024312.1_PROBE1	7.36e-01	6.55e-01	-0.4512244	-6.927365	-0.0935861	GNPTAB	N-acetylglucosamine-1-phosphate transferase alpha and beta subunits
NM_006010.1_PROBE1	6.92e-01	6.06e-01	-0.5218562	-6.927483	-0.14867645	MANF	mesencephalic astrocyte derived neurotrophic factor
246462.14_PROBE1	9.76e-01	9.68e-01	0.0409238	-6.927676	0.00783828	RDH13	retinol dehydrogenase 13
978131.12_PROBE1	7.02e-01	6.16e-01	-0.50675	-6.927698	-0.07298209	LDLRAP1	low density lipoprotein receptor adaptor protein 1
NM_004911.1_PROBE1	7.74e-01	7.02e-01	0.3864078	-6.927897	0.07185123	PDIA4	protein disulfide isomerase family A member 4
NM_006910.1_PROBE1	9.53e-01	9.34e-01	-0.0836278	-6.928141	-0.03489944	RBBP6	RB binding protein 6, ubiquitin ligase
529989CB1_PROBE1	7.49e-01	6.71e-01	-0.4285952	-6.928264	-0.06315391	PSMC4	proteasome 26S subunit, ATPase 4
333034.2_PROBE1	7.16e-01	6.33e-01	-0.4822821	-6.928388	-0.07969232	COPS6	COP9 signalosome subunit 6
NM_004981.1_PROBE1	7.23e-01	6.41e-01	-0.4717006	-6.928461	-0.11986058	KCNJ4	potassium voltage-gated channel subfamily J member 4
1455326.9_PROBE1	7.04e-01	6.19e-01	-0.5027345	-6.928472	-0.07901456		
NM_001157.1_PROBE1	7.48e-01	6.71e-01	-0.4295036	-6.928712	-0.07373392	ANXA11	annexin A11
114448.1_PROBE1	7.05e-01	6.19e-01	0.502116	-6.928777	0.06284636	HUWE1	HECT, UBA and WWE domain containing 1, E3 ubiquitin protein ligase
458538.10_PROBE1	7.14e-01	6.31e-01	-0.4856633	-6.929308	-0.1200905		
1383868.1_PROBE1	9.51e-01	9.32e-01	-0.0856981	-6.929442	-0.01622698	TMEM106A	transmembrane protein 106A
AA232125_PROBE1	7.22e-01	6.40e-01	0.4731402	-6.929451	0.10917895	REM1	RRAD and GEM like GTPase 1
1093643.28_PROBE1	7.21e-01	6.38e-01	0.4751755	-6.929734	0.07615284		
NM_002035.1_PROBE1	7.99e-01	7.33e-01	-0.3445249	-6.93027	-0.06197721	KDSR	3-ketodihydrosphingosine reductase
NM_000358.1_PROBE1	7.38e-01	6.58e-01	-0.4476606	-6.930301	-0.20178796	TGFBI	transforming growth factor beta induced
AA774277_PROBE1	9.87e-01	9.82e-01	-0.022436	-6.930432	-0.00426875	DNMT3A	DNA methyltransferase 3 alpha
NM_002688.2_PROBE1	6.98e-01	6.12e-01	0.5127654	-6.930737	0.17713733	SEPT5	septin 5
NM_001695.1_PROBE1	8.49e-01	7.96e-01	-0.260326	-6.931139	-0.03714937	ATP6V1C1	ATPase H+ transporting V1 subunit C1
1448277.1_PROBE1	8.32e-01	7.74e-01	0.2892186	-6.931638	0.05609518	PPP1R16B	protein phosphatase 1 regulatory subunit 16B
NM_001120.1_PROBE1	9.43e-01	9.21e-01	-0.1002345	-6.93171	-0.0204636	MFSD10	major facilitator superfamily domain containing 10
NM_004380.1_PROBE1	7.25e-01	6.43e-01	0.468383	-6.931766	0.10480181	CREBBP	CREB binding protein
NM_015545.1_PROBE1	7.46e-01	6.68e-01	0.4328161	-6.93269	0.08942497	PTCD1	pentatricopeptide repeat domain 1
261510CB1_PROBE1	7.62e-01	6.87e-01	-0.4062822	-6.932696	-0.06029209	DESI1	desumoylating isopeptidase 1
NM_025063.1_PROBE1	7.63e-01	6.89e-01	0.4044896	-6.932799	0.21809147	MROH9	maestro heat like repeat family member 9
1383550.1_PROBE1	7.12e-01	6.28e-01	-0.4893062	-6.932816	-0.13540489	BRWD3	bromodomain and WD repeat domain containing 3
978378.1_PROBE1	7.36e-01	6.55e-01	0.4507865	-6.932914	0.08273027	TBC1D10C	TBC1 domain family member 10C
NM_001561.2_PROBE1	7.01e-01	6.16e-01	0.5073766	-6.932941	0.08817514	TNFRSF9	TNF receptor superfamily member 9
NM_005485.2_PROBE1	9.60e-01	9.45e-01	-0.0698121	-6.9331	-0.01499701	PARP3	poly(ADP-ribose) polymerase family member 3
NM_001421.1_PROBE1	8.89e-01	8.48e-01	-0.1939646	-6.933376	-0.0455499	ELF4	E74 like ETS transcription factor 4
NM_007182.2_PROBE1	7.30e-01	6.49e-01	0.4601704	-6.933414	0.08812996	RASSF1	Ras association domain family member 1
NM_003707.1_PROBE1	7.42e-01	6.63e-01	-0.440681	-6.93368	-0.08134125	RUVBL1	RuvB like AAA ATPase 1
978673.7_PROBE2	6.99e-01	6.13e-01	0.5105604	-6.933719	0.18308321	TMEM143	transmembrane protein 143
NM_014343.1_PROBE1	8.52e-01	7.99e-01	0.2567251	-6.933748	0.05223736	CLDN15	claudin 15
NM_024515.1_PROBE1	9.26e-01	8.98e-01	0.129377	-6.934116	0.02161161	WDR25	WD repeat domain 25
NM_032135.1_PROBE1	7.45e-01	6.66e-01	0.4353505	-6.934168	0.13900794	FSCB	fibrous sheath CABYR binding protein
AB002321_PROBE1	8.19e-01	7.58e-01	-0.3104057	-6.934474	-0.05508238	KHNYN	KH and NYN domain containing
349615.14_PROBE1	7.30e-01	6.49e-01	-0.4604968	-6.934567	-0.07494094	GPAT3	glycerol-3-phosphate acyltransferase 3
AL133096_PROBE1	7.23e-01	6.40e-01	-0.4719544	-6.934909	-0.11525891	DNAJA4	DnaJ heat shock protein family (Hsp40) member A4
NM_002801.1_PROBE1	7.78e-01	7.07e-01	0.3795211	-6.934995	0.06405861	PSMB10	proteasome subunit beta 10
198358.1_PROBE1	9.03e-01	8.66e-01	-0.1704805	-6.935215	-0.03305629	CLDN12	claudin 12
1454192.6_PROBE1	7.51e-01	6.74e-01	0.4243453	-6.935734	0.09688444	FAM20C	family with sequence similarity 20 member C
AK002008_PROBE1	9.61e-01	9.46e-01	-0.0684627	-6.93584	-0.00859096	MRPS18C	mitochondrial ribosomal protein S18C
NM_004848.1_PROBE1	7.42e-01	6.63e-01	0.4398228	-6.935939	0.09549388	THEMIS2	thymocyte selection associated family member 2
899894.4_PROBE1	7.63e-01	6.89e-01	0.4040573	-6.936211	0.12906697	DOCK7	dedicator of cytokinesis 7
NM_024731.1_PROBE1	8.69e-01	8.22e-01	0.2273573	-6.936379	0.04576326	KLHL36	kelch like family member 36
2724525CB1_PROBE1	8.18e-01	7.57e-01	-0.3121903	-6.936561	-0.06024061	PPME1	protein phosphatase methylesterase 1
NM_002642.1_PROBE1	9.92e-01	9.89e-01	-0.0138368	-6.936602	-0.00211512	PIGC	phosphatidylinositol glycan anchor biosynthesis class C
NM_003775.1_PROBE1	7.41e-01	6.62e-01	0.4417946	-6.937347	0.11824382	S1PR4	sphingosine-1-phosphate receptor 4
1505805.1_PROBE1	6.46e-01	5.54e-01	-0.599144	-6.937382	-0.04303631		
253179.5_PROBE1	7.20e-01	6.38e-01	0.4759642	-6.937882	0.06889416	CIDEC	cell death inducing DFFA like effector c
230902.4_PROBE1	8.85e-01	8.43e-01	-0.2000262	-6.937946	-0.03861596	CHAC2	ChaC cation transport regulator homolog 2
NM_014610.1_PROBE1	8.16e-01	7.54e-01	-0.316597	-6.938225	-0.10596539		
5311677CB1_PROBE1	7.79e-01	7.09e-01	-0.3772615	-6.938238	-0.05513927	FOXD2	forkhead box D2
NM_033133.1_PROBE1	8.85e-01	8.43e-01	-0.1999842	-6.938469	-0.05038392	CNP	2',3'-cyclic nucleotide 3' phosphodiesterase
BC011534_PROBE1	7.07e-01	6.22e-01	0.4985752	-6.938487	0.37749499	EDC3	enhancer of mRNA decapping 3
NM_003978.1_PROBE1	7.24e-01	6.42e-01	0.4703274	-6.938493	0.06951982	PSTPIP1	proline-serine-threonine phosphatase interacting protein 1
1501768.1_PROBE1	7.06e-01	6.21e-01	-0.4992016	-6.938523	-0.05704747	ALG12	ALG12, alpha-1,6-mannosyltransferase
AB018337_PROBE1	7.25e-01	6.43e-01	0.4682601	-6.939186	0.10073001	UBXN7	UBX domain protein 7
NM_000681_PROBE1	7.35e-01	6.55e-01	0.4520531	-6.939208	0.23140627	ADRA2A	adrenoceptor alpha 2A
2947985CB1_PROBE1	7.14e-01	6.31e-01	0.4857793	-6.939232	0.067547	STATH	statherin
3267738CB1_PROBE1	9.87e-01	9.83e-01	-0.0215643	-6.939253	-0.00545665	DCAF5	DDB1 and CUL4 associated factor 5
NM_005271.1_PROBE1	7.19e-01	6.37e-01	0.4775234	-6.939364	0.14534236	GLUD1	glutamate dehydrogenase 1
NM_020231.1_PROBE1	7.05e-01	6.20e-01	0.5013605	-6.939387	0.08810067	POGLUT1	protein O-glucosyltransferase 1
NM_012483.1_PROBE1	7.87e-01	7.19e-01	-0.3634927	-6.939663	-0.10460858	GNLY	granulysin
NM_002749.1_PROBE1	8.62e-01	8.13e-01	-0.2384492	-6.940001	-0.04064334	MAPK7	mitogen-activated protein kinase 7
NM_001911.1_PROBE1	8.08e-01	7.44e-01	-0.3295552	-6.940135	-0.10566113	CTSG	cathepsin G
NM_006170.1_PROBE1	7.18e-01	6.35e-01	-0.4795596	-6.940305	-0.13144527	NOP2	NOP2 nucleolar protein
1447251.2_PROBE1	7.12e-01	6.29e-01	-0.4886289	-6.940789	-0.05829872		
1512936.6_PROBE1	7.19e-01	6.37e-01	-0.4774552	-6.940943	-0.05895196		
221807.2_PROBE1	7.88e-01	7.20e-01	0.3618428	-6.941091	0.20666869		
146254.1_PROBE1	9.23e-01	8.93e-01	-0.1353619	-6.941422	-0.05267351		
181799.5_PROBE1	7.86e-01	7.18e-01	-0.3651826	-6.941507	-0.06406889		
NM_020657.1_PROBE1	7.40e-01	6.61e-01	-0.4431384	-6.941846	-0.05569924	ZNF304	zinc finger protein 304
NM_025026.1_PROBE1	7.60e-01	6.85e-01	-0.4098371	-6.942031	-0.07989362		
1900480CB1_PROBE1	6.73e-01	5.84e-01	0.5536808	-6.942203	0.06476584	HSD17B8	hydroxysteroid 17-beta dehydrogenase 8
NM_022059.1_PROBE1	7.08e-01	6.23e-01	-0.4970964	-6.942323	-0.0592204	CXCL16	C-X-C motif chemokine ligand 16
117848.1_PROBE1	8.09e-01	7.45e-01	-0.3282325	-6.942417	-0.10926449		
1503654.5_PROBE1	7.11e-01	6.27e-01	0.4914534	-6.942518	0.11778978	YBEY	ybeY metallopeptidase (putative)
AF063936_PROBE1	7.13e-01	6.29e-01	0.4879525	-6.94256	0.20202544	IGDCC3	immunoglobulin superfamily DCC subclass member 3
NM_001772.1_PROBE1	7.87e-01	7.18e-01	0.3641988	-6.942687	0.09141675	CD33	CD33 molecule
1446508.3_PROBE1	7.18e-01	6.35e-01	0.4794456	-6.942782	0.06743796	CDK5	cyclin dependent kinase 5
NM_021254.1_PROBE1	7.54e-01	6.79e-01	0.4183955	-6.942836	0.08654522		
1398686.3_PROBE1	7.09e-01	6.24e-01	-0.4953431	-6.943161	-0.08317312		
NM_005051.1_PROBE1	7.95e-01	7.27e-01	0.3519471	-6.943365	0.07278794	QARS	glutaminyl-tRNA synthetase
1442077CB1_PROBE1	9.80e-01	9.72e-01	0.0349356	-6.94343	0.00677255	ZFYVE1	zinc finger FYVE-type containing 1
2895823CB1_PROBE1	7.91e-01	7.24e-01	0.3565965	-6.943714	0.11945612	SIGLEC8	sialic acid binding Ig like lectin 8
474457.62_PROBE1	8.41e-01	7.86e-01	-0.2736919	-6.943848	-0.18034358	IFI27	interferon alpha inducible protein 27
72434186CB1_PROBE1	9.58e-01	9.41e-01	-0.0741925	-6.94392	-0.01144565	KCNK13	potassium two pore domain channel subfamily K member 13
NM_024773.1_PROBE1	8.27e-01	7.69e-01	0.2968209	-6.94393	0.04327057	KDM8	lysine demethylase 8
1386805.1_PROBE1	7.44e-01	6.66e-01	0.4363468	-6.944044	0.0753367	PCP4///DSCAM	Purkinje cell protein 4///DS cell adhesion molecule
NM_002832.1_PROBE1	8.47e-01	7.94e-01	0.2639292	-6.944228	0.05362338	PTPN7	protein tyrosine phosphatase, non-receptor type 7
227932.6_PROBE1	9.16e-01	8.84e-01	0.1476339	-6.944301	0.03858003	STIM2	stromal interaction molecule 2
NM_007097.1_PROBE1	7.77e-01	7.05e-01	-0.3816681	-6.944647	-0.07498634	CLTB	clathrin light chain B
1399108.1_PROBE1	7.44e-01	6.66e-01	0.4362909	-6.944775	0.09606042	LOC401261	uncharacterized LOC401261
NM_002953.1_PROBE1	7.88e-01	7.20e-01	0.3612521	-6.944838	0.11189336	RPS6KA1	ribosomal protein S6 kinase A1
474674.31_PROBE1	7.19e-01	6.36e-01	0.4780809	-6.944898	0.07440838	VKORC1	vitamin K epoxide reductase complex subunit 1
BE907453_PROBE1	8.13e-01	7.51e-01	-0.3204535	-6.945014	-0.0838024		
71140421CB1_PROBE1	8.08e-01	7.45e-01	-0.3288193	-6.94597	-0.03984672	TFPT	TCF3 fusion partner
NM_004321.1_PROBE1	7.65e-01	6.92e-01	-0.4006228	-6.946083	-0.07004155	KIF1A	kinesin family member 1A
AK027091_PROBE1	9.21e-01	8.91e-01	0.1381799	-6.946195	0.02823128		
NM_006752.1_PROBE1	8.00e-01	7.34e-01	0.3424135	-6.946319	0.09117573		
AK027248_PROBE1	7.96e-01	7.29e-01	-0.3498501	-6.946466	-0.05263274	SAP30L	SAP30 like
D83778_PROBE1	9.68e-01	9.57e-01	0.0543973	-6.946544	0.00791283	HMGXB3	HMG-box containing 3
NM_012289.1_PROBE1	8.88e-01	8.47e-01	-0.1943265	-6.946556	-0.0212289	KEAP1	kelch like ECH associated protein 1
1503640.3_PROBE1	8.05e-01	7.40e-01	0.3351091	-6.946588	0.08280297	LOC102725138	uncharacterized protein C16orf52 homolog B
AL080218_PROBE1	7.28e-01	6.46e-01	-0.4639887	-6.946601	-0.08029465	STAT5B	signal transducer and activator of transcription 5B
U41384_PROBE1	7.70e-01	6.98e-01	-0.3922413	-6.946639	-0.25647875		
1236891.1_PROBE1	7.98e-01	7.32e-01	-0.3458207	-6.947402	-0.04693858	WWP1	WW domain containing E3 ubiquitin protein ligase 1
NM_004741.1_PROBE1	9.92e-01	9.90e-01	-0.0130991	-6.947792	-0.00277132	NOLC1	nucleolar and coiled-body phosphoprotein 1
U91543_PROBE1	9.55e-01	9.37e-01	0.0802606	-6.948173	0.02363171	CHD3	chromodomain helicase DNA binding protein 3
1710702CB1_PROBE1	8.78e-01	8.33e-01	0.2123128	-6.94825	0.03849549	WDR54	WD repeat domain 54
1377943.1_PROBE1	7.34e-01	6.53e-01	-0.4541323	-6.94838	-0.09170783	ACTB	actin beta
407029.19_PROBE1	8.84e-01	8.41e-01	0.2023671	-6.948436	0.02809198		
NM_007011.1_PROBE1	7.28e-01	6.46e-01	-0.4639514	-6.948765	-0.08055334	ABHD2	abhydrolase domain containing 2
249653.4_PROBE1	7.83e-01	7.14e-01	0.3701027	-6.948821	0.07177832	XIST	X inactive specific transcript (non-protein coding)
NM_015705.1_PROBE1	8.41e-01	7.86e-01	0.2739472	-6.949007	0.05742404	SGSM3	small G protein signaling modulator 3
146205.11_PROBE1	7.72e-01	7.00e-01	0.3892681	-6.94915	0.0636999	HOXA11	homeobox A11
NM_016466.1_PROBE1	9.77e-01	9.68e-01	-0.0405763	-6.949231	-0.0053043	ANKRD39	ankyrin repeat domain 39
NM_024898.1_PROBE1	7.81e-01	7.12e-01	-0.37317	-6.949306	-0.06692248	DENND1C	DENN domain containing 1C
199669.17_PROBE1	9.01e-01	8.63e-01	0.1743523	-6.949586	0.0468983		
1291525.4_PROBE1	8.03e-01	7.38e-01	-0.3378794	-6.949615	-0.04300263	HDGF	hepatoma-derived growth factor
1454487.1_PROBE1	9.76e-01	9.68e-01	-0.0409756	-6.949873	-0.02412263		
1327378.2_PROBE1	7.36e-01	6.56e-01	-0.4498554	-6.950021	-0.12367544	MYADM	myeloid associated differentiation marker
NM_002833.1_PROBE1	9.36e-01	9.11e-01	0.1129398	-6.95049	0.01783931	PTPN9	protein tyrosine phosphatase, non-receptor type 9
NM_001517.1_PROBE1	9.79e-01	9.71e-01	-0.0361716	-6.950945	-0.00702889	GTF2H4	general transcription factor IIH subunit 4
NM_000578.1_PROBE1	7.20e-01	6.37e-01	0.476728	-6.951007	0.14388882	SLC11A1	solute carrier family 11 member 1
NM_006805.2_PROBE1	7.44e-01	6.65e-01	0.4372588	-6.951196	0.12182448	HNRNPA0	heterogeneous nuclear ribonucleoprotein A0
NM_023034.1_PROBE1	8.85e-01	8.42e-01	0.2010955	-6.951235	0.0326945	WHSC1L1	Wolf-Hirschhorn syndrome candidate 1-like 1
NM_018117.8_PROBE1	7.20e-01	6.38e-01	-0.4756666	-6.952049	-0.06053564	WDR11	WD repeat domain 11
1512978.16_PROBE1	7.96e-01	7.29e-01	0.3494366	-6.952159	0.34355824	EPS8L3	EPS8 like 3
AC004940_PROBE1	9.38e-01	9.14e-01	0.1090513	-6.952246	0.01370287		
1099538.1_PROBE1	8.96e-01	8.56e-01	0.1828377	-6.952459	0.08768927		
NM_002452.1_PROBE1	7.27e-01	6.45e-01	0.4651918	-6.95278	0.05368526	NUDT1	nudix hydrolase 1
NM_032828.1_PROBE1	8.05e-01	7.40e-01	0.3344216	-6.95299	0.07625685	ZNF587	zinc finger protein 587
NM_001087.1_PROBE1	9.22e-01	8.93e-01	-0.1363021	-6.953059	-0.03002371	AAMP	angio associated migratory cell protein
1137884.1_PROBE1	7.49e-01	6.72e-01	-0.4277673	-6.953492	-0.04823138	WNT1	Wnt family member 1
NM_004964.2_PROBE1	8.86e-01	8.44e-01	-0.1987134	-6.95373	-0.06144584	HDAC1	histone deacetylase 1
NM_025136.1_PROBE1	7.23e-01	6.41e-01	-0.4716577	-6.953788	-0.13850439	OPA3	optic atrophy 3 (autosomal recessive, with chorea and spastic paraplegia)
1721842CB1_PROBE1	8.31e-01	7.74e-01	0.2901556	-6.953859	0.03048374	LRTOMT	leucine rich transmembrane and O-methyltransferase domain containing
NM_014661.1_PROBE1	8.46e-01	7.92e-01	-0.2660515	-6.954488	-0.05240694	FAM53B	family with sequence similarity 53 member B
NM_016219.1_PROBE1	8.19e-01	7.58e-01	-0.3105568	-6.954624	-0.07069033	MAN1B1	mannosidase alpha class 1B member 1
NM_014450.1_PROBE1	8.22e-01	7.62e-01	0.3059009	-6.954662	0.10210922	SIT1	signaling threshold regulating transmembrane adaptor 1
NM_013311.1_PROBE1	8.60e-01	8.11e-01	-0.2419437	-6.954731	-0.11717114	PDX1	pancreatic and duodenal homeobox 1
NM_031485.1_PROBE1	6.96e-01	6.10e-01	0.5162095	-6.954919	0.23040567	GRWD1	glutamate rich WD repeat containing 1
AW958260_PROBE1	8.23e-01	7.63e-01	-0.3049433	-6.954921	-0.04049219		
227944.3_PROBE1	6.80e-01	5.92e-01	-0.5424122	-6.955818	-0.04956979		
NM_014339.1_PROBE1	7.77e-01	7.06e-01	-0.3803953	-6.957148	-0.06437636	IL17RA	interleukin 17 receptor A
NM_002617.1_PROBE1	7.41e-01	6.62e-01	0.4411795	-6.957336	0.04891865	PEX10	peroxisomal biogenesis factor 10
S82470_PROBE1	8.10e-01	7.47e-01	-0.3257609	-6.957444	-0.1168837	MBOAT7	membrane bound O-acyltransferase domain containing 7
AA599584_PROBE1	8.89e-01	8.48e-01	0.192825	-6.957564	0.03681405		
1103180.1_PROBE1	9.70e-01	9.59e-01	-0.0522013	-6.958153	-0.00698819	BCAR3	breast cancer anti-estrogen resistance 3
2915552CB1_PROBE1	6.63e-01	5.73e-01	0.5706965	-6.958712	0.04068266	HBA1	hemoglobin subunit alpha 1
407549.1_PROBE1	8.22e-01	7.61e-01	0.3066509	-6.958773	0.03127195	SMURF2	SMAD specific E3 ubiquitin protein ligase 2
NM_005428.2_PROBE1	8.38e-01	7.82e-01	0.278883	-6.958867	0.07636007	VAV1	vav guanine nucleotide exchange factor 1
NM_014230.1_PROBE1	7.79e-01	7.09e-01	-0.3767105	-6.95893	-0.06155699	SRP68	signal recognition particle 68
3035862CB1_PROBE1	7.29e-01	6.48e-01	0.4619195	-6.959032	0.20593162	NAA10	N(alpha)-acetyltransferase 10, NatA catalytic subunit
NM_000032.1_PROBE1	8.10e-01	7.47e-01	0.3253077	-6.959358	0.16465489	ALAS2	5'-aminolevulinate synthase 2
NM_024849.1_PROBE1	8.66e-01	8.18e-01	-0.2323784	-6.959816	-0.03752688		
NM_024317.1_PROBE1	8.15e-01	7.53e-01	-0.3173318	-6.960298	-0.04625347		
1044327.1_PROBE1	8.38e-01	7.82e-01	-0.2794748	-6.960304	-0.03904146		
NM_002676.1_PROBE1	8.17e-01	7.56e-01	-0.3142509	-6.960336	-0.04668415	PMM1	phosphomannomutase 1
NM_003315.1_PROBE1	7.30e-01	6.49e-01	-0.459595	-6.960436	-0.06647019	DNAJC7	DnaJ heat shock protein family (Hsp40) member C7
NM_004033.1_PROBE1	7.41e-01	6.62e-01	-0.4411641	-6.960498	-0.17062663	ANXA6	annexin A6
NM_003938.1_PROBE1	9.08e-01	8.72e-01	-0.1620602	-6.960526	-0.03095835	AP3D1	adaptor related protein complex 3 delta 1 subunit
X55666_PROBE1	7.96e-01	7.29e-01	-0.3499422	-6.96074	-0.10939677	USF1	upstream transcription factor 1
1446402.12_PROBE1	7.31e-01	6.50e-01	-0.4587884	-6.960744	-0.05996315	PYCR1	pyrroline-5-carboxylate reductase 1
